0,1,2
6.73123496520009e-74,0.0,1.0
3.3678326340161066e-18,0.0,1.0
4.08172628996027e-36,0.0,1.0
1.4834399467746323e-188,1.9937477924550675e-10,0.9999999998006217
3.4491159589038746e-24,0.0,1.0
2.836630930570228e-43,0.0,1.0
7.592607797037062e-99,1.0,0.0
1.0,0.0,6.849517386816824e-52
0.9999999999999983,1.6539249587881666e-15,3.365843239851283e-297
5.297187307915412e-26,0.0,1.0
0.9999999999999964,0.0,3.625784611887113e-15
4.442198204786042e-25,0.0,1.0
0.0,1.0,0.0
4.854480891471668e-18,0.0,1.0
0.0,1.0,0.0
3.2581564904189725e-27,0.0,1.0
3.3941341923287136e-18,0.0,1.0
2.48287655245672e-196,1.0,0.0
5.055759126612104e-109,1.0,0.0
2.5862816736787998e-23,0.0,1.0
8.1911964503283e-39,0.0,1.0
2.0020833e-316,1.0,9.087835521610819e-242
